text,text_en,cmp_code,eu_code,annotations
"Viel zu oft reißen Immobilienkonzerne Bestandsgebäude ab, treiben Mieter*innen aus der Wohnung, bauen neu und vermieten für das Doppelte oder verkaufen: Das ist eine ökologische Katastrophe und befördert Gentrifizierung – wir wollen das verbieten.","All too often, real estate companies demolish existing buildings, drive tenants out of their homes, build new ones and rent them out for twice as much or sell them: This is an ecological disaster and promotes gentrification - we want to ban this.",416.2,,4. E3  
"Ein Abriss soll nur noch dann erlaubt sein, wenn die Gebäudesubstanz nicht mehr zu retten ist oder wenn durch Neubau ein Vielfaches des bisherigen Wohnraums entsteht.",Demolition should only be permitted if the building fabric can no longer be saved or if new construction creates many times more living space than before.,416.2,,5. E1  
"Um Lösungen auf Quartiers- und Siedlungsebene statt Konzepte für jedes einzelne Haus zu entwickeln, braucht es eine gute kommunale Wärmeplanung: Gerade in Ballungsräumen sind kollektive Lösungen in der Wärmeversorgung oft sinnvoll, deshalb wollen wir Städte und Gemeinden bei dem Ausbau von Nah- und Fernwärmenetzen unterstützen.","In order to develop solutions at district and settlement level instead of concepts for each individual house, good municipal heat planning is needed: collective solutions for heat supply often make sense, especially in conurbations, which is why we want to support cities and municipalities in the expansion of local and district heating networks.",411,,6. E3  
Dazu müssen die Immobilienkonzerne spätestens bis Ende 2026 für ihre Bestandsbauten Sanierungspläne bis bei den jeweiligen Kommunen einreichen.,"To this end, real estate companies must submit renovation plans for their existing buildings to the respective municipalities by the end of 2026 at the latest.",411,,7. E3  
"Um die Wärmepreise unabhängig von Marktschwankungen und Spekulationen zu machen, fordern wir ein Gewinnverbot bei Wärmenetzen.","In order to make heating prices independent of market fluctuations and speculation, we are calling for a profit ban on heating networks.",412,,8. E3  
Der Wärmepreis darf nicht höher als die tatsächlichen Wärmeerzeugungskosten sein.,The heat price must not be higher than the actual heat generation costs.,412,,9. E3  
Ressourcen schonen,Conserving resources,H,,10. E3  
"Wir verbrauchen weltweit mehr Ressourcen, als unser Planet regenerieren kann.",We consume more resources worldwide than our planet can regenerate.,416.2,,11. E3  
Der Ressourcenabbau stößt an seine natürlichen Grenzen.,Resource extraction is reaching its natural limits.,416.2,,12. E3  
Grüne Technologien sind Teil des sozialökologischen Umbaus.,Green technologies are part of the socio-ecological transformation.,416.2,,13. E1  
"Aber auch ihre Produktion ist abhängig von Rohstoffen, die es in Deutschland und Europa nicht in ausreichendem Maße gibt.","However, their production is also dependent on raw materials that are not available in sufficient quantities in Germany and Europe.",416.2,,14. E1  
"Gleichzeitig wird immer mehr Energie verbraucht, um diese Ressourcen abzubauen.","At the same time, more and more energy is being consumed to extract these resources.",416.2,,15. E1  
Bergbau findet oft unter nicht akzeptablen Bedingungen für Menschen und Umwelt statt.,Mining often takes place under unacceptable conditions for people and the environment.,416.2,,16. E4  
"Unser Ziel ist eine Gesellschaft, die sparsam mit Ressourcen umgeht.",Our goal is a society that uses resources sparingly.,416.2,,17. E4  
Dafür braucht es ein Ressourcenschutzgesetz.,This requires a resource protection law.,416.2,,18. E4  
"Wir wollen keinen Bergbau in Naturschutzgebieten, Trinkwasserschutzgebieten oder der Tiefsee.","We do not want mining in nature reserves, drinking water protection areas or the deep sea.",501,,19. E4  
"Die lokale Bevölkerung muss bei Bergbauprojekten und der Wertschöpfung beteiligt werden – und hat das Recht, nein zu sagen.",The local population must be involved in mining projects and value creation - and has the right to say no.,202.1,,20. E5  
Das gilt auch für den Lithiumabbau in Sachsen.,This also applies to lithium mining in Saxony.,202.1,,21. E3  
Die Menschen vor Ort müssen von Bergbauprojekten profitieren.,Local people must benefit from mining projects.,503,,22. E5  
"Umweltschutz und Trinkwasserschutz muss garantiert werden – egal ob in Deutschland, Europa oder anderswo auf der Welt.","Environmental protection and drinking water protection must be guaranteed - whether in Germany, Europe or elsewhere in the world.",501,,23. E6  
Wir wollen keinen „grünen Kolonialismus“.,"We do not want ""green colonialism"".",103.1,,24. E6  
Grüne Technologie darf sich nicht auf Ausbeutung von Natur und Menschen im Globalen Süden stützen.,Green technology must not be based on the exploitation of nature and people in the Global South.,416.2,,25. E6  
"Deswegen fordern wir ein stärkeres Lieferkettengesetz, das Beschwerdemechanismen für Betroffene und Haftungsregeln bei Verstößen gegen die unternehmerischen Sorgfaltspflichten enthält, und die Berücksichtigung starker sozialer und ökologischer Standards in Handelsabkommen.","That is why we are calling for stronger supply chain legislation that includes complaints mechanisms for those affected and liability rules in the event of breaches of corporate due diligence obligations, as well as the inclusion of strong social and environmental standards in trade agreements.",416.2,,26. E6  
"Mehr Kreislaufwirtschaft, weniger Abfälle","More circular economy, less waste",H,,27. E6  
"Die Rohstoffwende kann nur gelingen, wenn wir Ressourcen länger nutzen und nach der Nutzung wieder in die Produktion einspeisen – so entsteht eine Kreislaufwirtschaft.",The raw materials transition can only succeed if we use resources for longer and feed them back into production after use - thus creating a circular economy.,416.2,,28. E7  
Dafür benötigen wir strengere Vorgaben für Haltbarkeit und Produkte ohne Sollbruchstellen.,"To achieve this, we need stricter requirements for shelf life and products without predetermined breaking points.",416.2,,29. E8  
Wir wollen reparieren und wiederverwenden statt wegzuwerfen.,We want to repair and reuse instead of throwing away.,416.2,,30. E8  
"Was wirklich weg muss, wollen wir recyceln, damit wir wertvolle Rohstoffe wieder zurück in den Kreislauf bringen können.",We want to recycle what really needs to go so that we can bring valuable raw materials back into the cycle.,416.2,,31. E8  
Wir fordern höhere gesetzliche Recyclingquoten und höhere Einsatzquoten für wiederverwertete Stoffe.,We demand higher statutory recycling quotas and higher use quotas for recycled materials.,416.2,,32. E8  
Wir wollen neue Ökodesignvorgaben und eine längere Gewährleistungsdauer für nachhaltige Produkte:,We want new eco-design specifications and a longer warranty period for sustainable products:,416.2,,33. E8  
Wir stellen Anforderungen an Lebensdauer von Produkten.,We set requirements for product lifespans.,403,,34. E8
"Updates, Upgrades, Reparaturen und die Weiterverwendung müssen möglich sein.","Updates, upgrades, repairs and reuse must be possible.",416.2,,EDU-1  
"Für langlebige Produkte braucht es eine Gewährleistungsdauer, die sich an der Lebensdauer der Produkte orientiert.",Durable products need a warranty period that is based on the service life of the products.,403,,EDU-2  
Informationen dazu sollen gut sichtbar am Produkt angebracht sein.,Information on this should be clearly visible on the product.,403,,EDU-3  
Die Beweislastumkehr beim Verbrauchsgüterkauf muss auf zwei Jahre angehoben werden.,The reversal of the burden of proof when purchasing consumer goods must be increased to two years.,403,,EDU-2  
Auch das Recycling von Produkten am Ende ihres Lebenszyklus muss so einfach wie möglich sein.,The recycling of products at the end of their life cycle must also be as simple as possible.,416.2,,LAB-1  
"Hersteller müssen für die Kosten für Rücknahme, Transport, Wiederaufbereitung oder Entsorgung ihrer Produkte verantwortlich sein.","Manufacturers must be responsible for the costs of taking back, transporting, reprocessing or disposing of their products.",403,,LAB-2  
Rund 16 Millionen Tonnen Abfall werden jährlich aus Deutschland exportiert – oft in den Globalen Süden.,Around 16 million tons of waste are exported from Germany every year - often to the Global South.,501,,EDU-4  
Dort wird er unter verheerenden sozialen und ökologischen Bedingungen entsorgt und verarbeitet.,There it is disposed of and processed under devastating social and ecological conditions.,416.2,,EDU-5  
Wir wollen weg vom Müll und hin zur Wiedergewinnung von Rohstoffen als Teil von regionalen Produktionsketten.,We want to move away from waste and towards the recovery of raw materials as part of regional production chains.,416.2,,POL-1  
Das Müllaufkommen wird insgesamt reduziert: Hierfür fordern wir weitreichende Verbote bei Einwegverpackungen und in den verbleibenden Fällen Abgaben für die Hersteller.,"The volume of waste will be reduced overall: To this end, we are calling for far-reaching bans on single-use packaging and, in the remaining cases, levies on manufacturers.",416.2,,POL-2  
In der EU setzen wir uns für ein einheitliches Pfandsystem für Ein- und Mehrweggetränkeflaschen ein.,"In the EU, we advocate a uniform deposit system for disposable and reusable drinks bottles.",416.2,,EDU-6  
Müllexporte aus der EU wollen wir verbieten.,We want to ban waste exports from the EU.,107,,EDU-6  
Die illegale Müllverschiffung von Elektroschrott (E-Waste) wollen wir intensiver bekämpfen.,We want to combat the illegal shipping of electronic waste (e-waste) more intensively.,501,,LAB-3  
Abfallbehandlung und Abfallentsorgung müssen als Bestandteile der Daseinsvorsorge zurück in die öffentliche Hand.,Waste treatment and waste disposal must be returned to the public sector as part of services of general interest.,413,,LAB-4  
Nur so kann eine soziale und ökologische Abfallwirtschaft garantiert werden.,This is the only way to guarantee social and ecological waste management.,416.2,,EDU-7  
"Gesammelte organische Abfälle müssen zuerst zu Biogas vergoren werden, bevor die Gärrückstände kompostiert werden dürfen.",Collected organic waste must first be fermented into biogas before the fermentation residues can be composted.,501,,EDU-8  
"Private Feuerwerke (das „Böllern“) müssen zum Schutz von Menschen, Tier und Natur reduziert werden.","Private fireworks (firecrackers) must be reduced to protect people, animals and nature.",501,,POL-3  
"Das Müllaufkommen wie die Luft-, Boden- und Wasserverschmutzung stehen in keinem Verhältnis zum Nutzen.","The volume of waste and the pollution of air, soil and water are disproportionate to the benefits.",501,,POL-4  
Jedes Jahr verletzten sich unzählige Kinder und Erwachsene an den Sprengkörpern.,"Every year, countless children and adults are injured by explosives.",501,,EDU-9  
9. Mobilität für alle,9 Mobility for all,H,,POL-5  
"Staufrust bei Autopendler*innen und Stress beim Bahnfahren nehmen zu – und der Verkehrssektor trägt immer noch nichts dazu bei, dass die Klimaziele erreicht werden.",Congestion among car commuters and the stress of rail travel are increasing - and the transport sector is still doing nothing to help achieve climate targets.,501,,EDU-10  
