text,text_en,cmp_code,eu_code,annotations
"Wächst ein Kind in einer Trennungsfamilie bei beiden Elternteilen auf, wollen wir den sogenannten Umgangsmehrbedarf im Steuer- und Sozialrecht berücksichtigen.","If a child in a separated family grows up with both parents, we want to take into account the so-called additional need for contact in tax and social law.",504,,3. 1.2  
Eine Festlegung auf ein Betreuungsmodell nach Trennung der Eltern als Regelfall lehnen wir ab.,We reject the idea of defining a care model as the rule after the parents have separated.,201.1,,4. 1.3  
Vielmehr muss dieses dem Einzelfall angemessen und am Kindeswohl orientiert sein.,"Instead, this must be appropriate to the individual case and based on the best interests of the child.",201.1,,5. 2.1  
"Außerdem ermöglichen wir es Menschen, jenseits einer Ehe rechtlich verbindlich füreinander sorgen zu können, indem wir das Modell der Verantwortungsgemeinschaft einführen - in gleicher Weise wie im bisherigen Koalitionsvertrag vorgesehen.",We will also enable people to provide for each other in a legally binding manner beyond marriage by introducing the model of joint responsibility - in the same way as provided for in the previous coalition agreement.,604,,6. 2.2  
Für die Teilhabe der Jüngsten - gegen Kinderarmut,For the participation of the youngest - against child poverty,H,,7. 2.3  
"Kinderarmut bedeutet Ausgrenzung, Diskriminierung und schlechtere Bildungschancen.","Child poverty means exclusion, discrimination and poorer educational opportunities.",503,,8. 2.4  
Jedes fünfte Kind in Deutschland lebt in Armut oder ist armutsgefährdet.,Every fifth child in Germany lives in poverty or is at risk of poverty.,503,,9. 2.5  
"Wir sind fest davon überzeugt, dass es keine Rolle spielen darf, in welchem Elternhaus ein Kind aufwächst oder woher es kommt.",We are firmly convinced that it should not matter which family a child grows up in or where they come from.,503,,10. 3.1  
"Mit der von uns angestoßenen breiten öffentlichen Debatte über Kinderarmut in Deutschland haben wir es geschafft, dass mehr Familien als bisher ihnen zustehende Leistungen wie den Kinderzuschlag auch tatsächlich beantragen und erhalten.","By initiating a broad public debate on child poverty in Germany, we have succeeded in ensuring that more families than before actually apply for and receive the benefits to which they are entitled, such as the child supplement.",504,,11. 3.2  
Auch konnten sich Millionen von Familien über die stärkste Erhöhung des Kindergeldes in den vergangenen 30 Jahren und die Einführung des Sofortzuschlags freuen.,Millions of families were also able to enjoy the biggest increase in child benefit in the last 30 years and the introduction of the immediate supplement.,504,,12. 3.3  
Allerdings werden Leistungen für Kinder weiterhin nicht von allen Anspruchsberechtigten abgerufen.,"However, child benefits are still not being claimed by all those entitled to them.",504,,13. 3.4  
"Deshalb müssen sie einfacher, digitaler, bürgerfreundlicher und transparenter werden.","This is why they must become simpler, more digital, more citizen-friendly and more transparent.",504,,14. 3.5  
"Das gilt insbesondere für den bisherigen Kinderzuschlag und die Leistungen der Bildung und Teilhabe, deren direkte Abrufung - beispielsweise durch Schulen, Sportvereine oder Musikschulen - wir erleichtern wollen.","This applies in particular to the existing child supplement and education and participation benefits, which we want to make easier to access directly - for example through schools, sports clubs or music schools.",504,,15. 4.1  
Deshalb wollen wir schnellstmöglich eine Kindergrundsicherung einführen.,We therefore want to introduce a basic child allowance as quickly as possible.,504,,16. 4.2  
"Mit ihr wollen wir Antragsverfahren weiter verschlanken und stetig automatisieren, damit Kinder und ihre Familien die ihnen zustehenden Leistungen auch tatsächlich erhalten.",We want to use this to further streamline and continuously automate application procedures so that children and their families actually receive the benefits to which they are entitled.,504,,17. 5.1
"Eltern müssen von Anfang an, bei Geburt ihres Kindes, über ihre Ansprüche durch den Staat informiert werden.","Parents must be informed of their entitlements by the state from the very beginning, at the birth of their child.",504,,1. 1  
"Dazu führen wir einen Kindergrundsicherungs-Check ein, der prüft, in welcher Höhe ein Kind Ansprüche auf Unterstützung hat und die Familien aktiv darüber informiert.","To this end, we are introducing a basic child benefit check that checks the amount of support a child is entitled to and actively informs families about it.",504,,2. 2  
Wir machen aus der Holschuld der Eltern eine Bringschuld des Staates für die Absicherung aller Kinder.,We are turning the parents' obligation to collect into the state's obligation to provide security for all children.,504,,3. 2  
Für den Kampf gegen Kinderarmut wollen wir neben der Modernisierung der Verwaltung eine armutsfeste Neuberechnung des soziokulturellen Existenzminimums für Kinder sowie eine bessere Unterstützung und Entlastung von Alleinerziehenden bei der Anrechnung von Unterhalt und Einkommen.,"In the fight against child poverty, in addition to modernizing the administration, we want a poverty-proof recalculation of the socio-cultural minimum subsistence level for children as well as better support and relief for single parents when it comes to offsetting maintenance and income.",504,,4. 3  
"Zusammen mit den Ländern und Kommunen wollen wir außerdem auch für mehr Chancengleichheit im Hinblick auf Mobilität, Lehrmittel und Wohnkosten sorgen.","Together with the federal states and local authorities, we also want to ensure more equal opportunities with regard to mobility, teaching materials and housing costs.",503,,5. 3  
"Den Nationalen Aktionsplan „Neue Chancen für Kinder in Deutschland“ werden wir finanziell unterfüttern, um benachteiligte Kinder zu unterstützen.","We will provide funding for the National Action Plan ""New Opportunities for Children in Germany"" to support disadvantaged children.",503,,6. 3  
Für einen guten Start der jungen Generation,For a good start for the younger generation,H,,7. 3  
Junge Menschen mussten in der Pandemie für die älteren und vulnerablen Teile unserer Gesellschaft zurückstecken und auf vieles verzichten.,"During the pandemic, young people have had to sacrifice a lot for the sake of the older and vulnerable sections of our society.",706,,8. 4  
Die großen Herausforderungen der vergangenen Jahre haben sie besonders gespürt.,They have been particularly affected by the major challenges of recent years.,706,,9. 4  
"Deswegen legen wir ein besonderes Augenmerk darauf, der jungen Generation Gehör zu verschaffen,","That is why we pay particular attention to making the young generation heard,",503,,10. 4  
"sie zu unterstützen und zu entlasten,","supporting and relieving them,",503,,11. 4  
sie in ihren Rechten zu stärken,strengthening their rights,503,,12. 4  
und ihre Beteiligungsmöglichkeiten auszubauen.,and expanding their opportunities for participation.,202.1,,13. 4  
In den vergangenen Jahren sind viele Angebote der Kinder- und Jugendarbeit vor Ort weggebrochen.,"In recent years, many local children's and youth work services have disappeared.",504,,14. 4  
Damit sind besonders im ländlichen Raum wichtige Begegnungsorte verloren gegangen.,"As a result, important meeting places have been lost, particularly in rural areas.",504,,15. 4  
"Mit einem Sonderprogramm wollen wir über zehn Jahre Kommunen dabei unterstützen, Strukturen für Kinder- und Jugendarbeit aufzubauen und zu stärken.","With a special ten-year program, we want to support local authorities in establishing and strengthening structures for child and youth work.",504,,16. 4  
"Die Mittel des Kinder- und Jugendplans, dem zentralen Förderinstrument für Jugendarbeit und Jugendhilfe, und für die Frühen Hilfen, die niedrigschwelligen Angebote für Familien mit kleinen Kindern in belasteten Lebenslagen, wollen wir aufstocken und den Bedarfen entsprechend kontinuierlich anpassen.","We want to increase funding for the Children and Youth Plan, the central funding instrument for youth work and youth welfare, and for early help, the low-threshold services for families with young children in difficult circumstances, and continuously adapt them to meet needs.",504,,17. 4  
Dabei wollen wir feministische Mädchen- und Jungenarbeit sowie queersensible Angebote besonders fördern..,We particularly want to promote feminist work with girls and boys as well as queer-sensitive services.,503,,18. 5  
Für alle Jugendlichen wollen wir sichere und selbst gestaltete Aufenthaltsorte im öffentlichen Raum schaffen.,We want to create safe and self-designed places in public spaces for all young people.,706,,19. 5  
"Jugendverbände, die sich für Integration",youth associations that work for integration,607.2,,20. 5  
und Demokratie,and democracy,202.1,,21. 5  
"und gegen Antisemitismus und Rassismus einsetzen, wollen wir gezielt unterstützen","and against anti-Semitism and racism, we want to provide targeted support",503,,22. 5  
und Mehrsprachigkeit als eine wertvolle Kompetenz fördern und damit jungen Menschen unabhängig von Herkunft oder Aufenthaltsstatus faire Chancen und Teilhabe bieten.,", and promote multilingualism as a valuable skill, thus offering young people fair opportunities and participation regardless of their origin or residence status.",503,,23. 5  
