text,text_en,cmp_code,eu_code,annotations
Vielmehr muss gemäß dem internationalen Seerecht immer eine Ausschiffung der Betroffenen am nächstgelegenen Seehafen erfolgen,"Rather, in accordance with international maritime law, those affected must always be disembarked at the nearest seaport",601.2,,Error_not_all_lines_annotated
Wir werden die Förderung für die sogenannte zivile Seenotrettung im Mittelmeer sofort einstellen,We will immediately stop funding for so-called civilian sea rescue in the Mediterranean,601.2,,Error_not_all_lines_annotated
"und mit den Maghreb-Staaten Abkommen abschließen, welche die Verbringung von geretteten Migranten in die betreffenden Staaten sicherstellen","and conclude agreements with the Maghreb states, which ensure the return of rescued migrants to the countries concerned",601.2,,Error_not_all_lines_annotated
Wegfall des Asylrechts bei Falschangaben zur Identität im Asylverfahren,Abolition of the right to asylum in the event of false statements regarding identity in the asylum procedure,601.2,,Error_not_all_lines_annotated
Deutliche Ausweitung der Zahl sicherer Herkunftsstaaten,Significant expansion of the number of safe countries of origin,601.2,,Error_not_all_lines_annotated
Bekämpfung des Missbrauchs legal erteilter Visa zum Zweck der Asylantragstellung durch eine Verschärfung der VISA-Verfahren mit den entsprechenden Staaten,Combating the misuse of legally issued visas for the purpose of applying for asylum by tightening up VISA procedures withthe relevant countriesProcedures with the relevant countries,605.1,,Error_not_all_lines_annotated
Verlust des Schutzstatus und Wiedereinreiseverbot nach Reisen von Asyl- und subsidiär Schutzberechtigten in ihr Herkunftsland,Loss of protection status and ban on re-entry after trips by persons entitled to asylum and subsidiary protection to their country of origin Abolition,601.2,,Error_not_all_lines_annotated
Wegfall des grundsätzlichen Nachzugsanspruches für Familienangehörige subsidiär Schutzberechtigter,of the basic right of family members of persons entitled to subsidiary protection to join them in Germany,601.2,,Error_not_all_lines_annotated
Jährliche Prüfung des Fortbestands von Asylgründen,Annual review of the continued existence of grounds for asylum,601.2,,Error_not_all_lines_annotated
Beendigung des Wildwuchses bei der Asylverfahrensberatung und -Betreuung.,Ending the proliferation of asylum procedure advice and support.,601.2,,201
Eine Verfahrensberatung darf nur nach geltendem Recht erfolgen.,Procedural advice may only be provided in accordance with current law.,601.2,,201
Die staatliche Förderung von NGOs in diesem Bereich ist einzustellen,State funding for NGOs in this area must be discontinued,601.2,,201
Keine Arbeitserlaubnis außerhalb verpflichtender gemeinnütziger Arbeitsgelegenheiten mehr für Asylantragsteller und abgelehnte Asylbewerber,No more work permits outside of mandatory non-profit work opportunities for asylum applicants and rejected asylum seekers,608.2,,201.1
Unterbringung in zentralen Aufnahmeeinrichtungen für die Dauer des Asylverfahrens,Accommodation in central reception facilities for the duration of the asylum procedure,601.2,,201.1
Die Asylverfahren vor den Verwaltungsgerichten werden wir im Rahmen rechtsstaatlicher Möglichkeiten straffen.,We will streamline asylum procedures before the administrative courts within the bounds of the rule of law.,601.2,,201.2
Zum Abbau von Altfällen werden wir das Personal erhöhen,We will increase the number of staff to reduce the number of old cases,601.2,,201.2
Ökonomische Anreize senken,Reduce economic incentives,H,,202.1
"Die materiellen Leistungen für Asylbewerber in Deutschland sind, wie internationale Vergleiche zeigen, zu hoch.",International comparisons show that the material benefits for asylum seekers in Germany are too high.,601.2,,201.2
Sie entfalten eine Anziehungswirkung und überfordern die finanzielle Leistungskraft unseres Landes.,They have an attractive effect and overstretch the financial capacity of our country.,601.2,,201.2
"Auch abgelehnte und ausreisepflichtige Asylbewerber verursachen durch ihren Aufenthalt Kosten in zweistelliger Milliardenhöhe, die vom Steuer- und Beitragszahler getragen werden müssen.","Rejected asylum seekers who are obliged to leave the country also cause costs in the double-digit billion range due to their stay, which must be borne by taxpayers and contributors.",601.2,,201.2
"Asylanerkennung führt derzeit zu einer sofortigen Gleichstellung in allen sozialen Sicherungssystemen, ohne jede vorangegangene Eigenleistung.","Recognition of asylum currently leads to immediate equality in all social security systems, without any prior personal contribution.",505,,201.2
Das ist sozial- und abgabepolitisch ungerecht.,This is unfair in terms of social and tax policy.,503,,201.1
Die AfD fordert daher zur Senkung von Anreizen,The AfD therefore calls for the reduction of incentives,601.2,,201.1
und zur Wahrung der sozialen Gerechtigkeit:,and to safeguard social justice:,503,,201.1
"Sozialleistungen für Asylbewerber sind nach Möglichkeit als Sachleistungen zu erbringen, ansonsten durch eine Bezahlkarte, sofern die Erbringung von Sachleistungen mit vertretbarem Aufwand nicht möglich ist.","social benefits for asylum seekers should be provided as benefits in kind where possible, otherwise by means of a payment card if the provision of benefits in kind is not possible with reasonable effort.",505,,201.1
Leistungen für Ausreisepflichtige sind auf ein menschenwürdiges Existenzminimum abzusenken.,Benefits for those obliged to leave the country must be reduced to a humane subsistence level.,505,,201.1
"Zusätzlich darf die Anerkennung nicht länger den automatischen, sofortigen, zeitlich und inhaltlich unbegrenzten Anspruch auf alle Leistungen des Wohlfahrtsstaates bedeuten.","In addition, recognition must no longer mean an automatic, immediate, unlimited entitlement to all welfare state benefits.",505,,201.1
Leistungskürzungen für Asylbewerber bei Ablehnung von Arbeitsgelegenheiten.,Reduction of benefits for asylum seekers in the event of rejection of work opportunities.,505,,201.1
DEUTSCHLAND BRAUCHT EINE UMFASSENDE RÜCKFÜHRUNGSOFFENSIVE,GERMANY NEEDS A COMPREHENSIVE REPATRIATION OFFENSIVE,H,,201.1
Das deutsche Rückführungsversagen ist nicht länger hinnehmbar.,Germany's repatriation failure is no longer acceptable.,601.2,,201.1
Das gilt sowohl für Abschiebungen ins Herkunftsland als auch für Dublin-Rücküberstellungen ins EU-Ersteinreiseland.,This applies both to deportations to the country of origin and to Dublin returns to the EU country of first entry.,601.2,,201.2
Der aktuelle Zustand ist das Gegenteil von Rechtsstaatlichkeit,The current situation is the opposite of the rule of law,202.1,,201.2
"und ist Ausdruck des fortgesetzten, migrationspolitischen Staatsversagens.",and is an expression of the continued failure of state migration policy.,601.2,,201.1
"Rückführungsmaßnahmen werden mit Hilfe alter und neuer Bleiberechtsregelungen unterlaufen, der illegale Aufenthalt wird somit also verstetigt.","Return measures are undermined with the help of old and new regulations on the right to stay, thus perpetuating illegal residence.",601.2,,201.1
"Dem dient auch das vielfach genutzte Instrument der Duldung ausreisepflichtiger Personen, einer Praxis, mit der diese Menschen zum Teil in Form einer Kettenduldung eine sich stets verlängernde Aufenthaltserlaubnis erhalten.","This is also served by the frequently used instrument of toleration of persons obliged to leave the country, a practice by which these people receive a constantly extending residence permit, sometimes in the form of a chain toleration.",601.2,,201.1
Dabei ist eine Duldung grundsätzlich nur eine Bescheinigung über die vorübergehende Aussetzung der Abschiebung.,"In principle, a tolerated stay is only a certificate of temporary suspension of deportation.",601.2,,201.1
Keinesfalls aber sollte die Erteilung eine Duldung einen dauerhaften Aufenthalt begründen.,"Under no circumstances, however, should the granting of a tolerated stay permit justify permanent residence.",601.2,,201.1
"Mit dem neu eingeführten sogenannten Chancen-Aufenthaltsrecht bekamen Geduldete, die mit Stichtag 01. Januar 2022 seit 5 Jahren in Deutschland lebten, gar die Chance, innerhalb von 18 Monaten bei Erfüllung geringster Anforderungen doch noch eine Aufenthaltserlaubnis zu erhalten.","With the newly introduced so-called ""right of residence by opportunity"", tolerated persons who had been living in Germany for 5 years as of January 1, 2022 were even given the opportunity to obtain a residence permit within 18 months if they met the minimum requirements.",601.2,,201.1
"Als Fazit ist festzuhalten, dass die Grundintention des Aufenthaltsrechts, die Steuerung und Begrenzung des Zuzugs von Ausländern, seit Jahren ins Gegenteil verkehrt und geradezu pervertiert wird.","In conclusion, it should be noted that the basic intention of the right of residence - to control and limit the influx of foreigners - has been reversed and downright perverted for years.",601.2,,201.1
Dabei entkernen sich verfestigende Aufenthalte abgelehnter Asylbewerber den Sinn des eigentlichen Schutzgedankens fundamental.,"In the process, the entrenched stays of rejected asylum seekers fundamentally undermine the meaning of the actual idea of protection.",601.2,,201.1
"Eine AfD-geführte Bundesregierung wird dieses Staatsversagen beenden,","An AfD-led federal government will put an end to this state failure,",601.2,,201.1
nicht bleibeberechtigte und ausreisepflichtige Personen konsequent abschieben,consistently deport people who are not entitled to stay and who are obliged to leave the country,601.2,,201.1
und zur Behebung der eklatanten Vollzugsdefizite in diesem Bereich folgende Maßnahmen umsetzen:,and implement the following measures to remedy the blatant enforcement deficits in this area:,601.2,,201.1
konsequente Abschiebung aller ausreisepflichtigen Personen im Sinne einer strikten Anwendung geltenden Rechts,Consistent deportation of all persons obliged to leave the country in the sense of strict application of applicable law,601.2,,201.1
